Old Url,New Url,Status
http://blogs.dfid.gov.uk/2008/09/an-introduction-from-afghanistan,http://dfid.blog.gov.uk/2008/09/an-introduction-from-afghanistan,301
http://blogs.dfid.gov.uk/2008/09/coffee-and-roses,http://dfid.blog.gov.uk/2008/09/coffee-and-roses,301
http://blogs.dfid.gov.uk/2008/10/a-day-in-the-life-of-a-civilian-in-afghanistan,http://dfid.blog.gov.uk/2008/10/a-day-in-the-life-of-a-civilian-in-afghanistan,301
http://blogs.dfid.gov.uk/2008/10/an-education,http://dfid.blog.gov.uk/2008/10/an-education,301
http://blogs.dfid.gov.uk/2008/10/at-least-three-faces-of-ethiopia,http://dfid.blog.gov.uk/2008/10/at-least-three-faces-of-ethiopia,301
http://blogs.dfid.gov.uk/2008/10/blog-action-day-poverty-in-helmand,http://dfid.blog.gov.uk/2008/10/blog-action-day-poverty-in-helmand,301
http://blogs.dfid.gov.uk/2008/10/coffee-roses-and-food-miles,http://dfid.blog.gov.uk/2008/10/coffee-roses-and-food-miles,301
http://blogs.dfid.gov.uk/2008/10/cycling-proficiency,http://dfid.blog.gov.uk/2008/10/cycling-proficiency,301
http://blogs.dfid.gov.uk/2008/10/development-partnership,http://dfid.blog.gov.uk/2008/10/development-partnership,301
http://blogs.dfid.gov.uk/2008/10/douglas-alexander-in-somali-region-of-ethiopia,http://dfid.blog.gov.uk/2008/10/douglas-alexander-in-somali-region-of-ethiopia,301
http://blogs.dfid.gov.uk/2008/10/freshers-week,http://dfid.blog.gov.uk/2008/10/freshers-week,301
http://blogs.dfid.gov.uk/2008/10/groundrush,http://dfid.blog.gov.uk/2008/10/groundrush,301
http://blogs.dfid.gov.uk/2008/10/have-you-eaten-today,http://dfid.blog.gov.uk/2008/10/have-you-eaten-today,301
http://blogs.dfid.gov.uk/2008/10/laptops-for-the-poor-%e2%80%93-why-the-debate-needs-to-change,http://dfid.blog.gov.uk/2008/10/laptops-for-the-poor-%e2%80%93-why-the-debate-needs-to-change,301
http://blogs.dfid.gov.uk/2008/10/rubbish-tip,http://dfid.blog.gov.uk/2008/10/rubbish-tip,301
http://blogs.dfid.gov.uk/2008/10/the-afghanistan-challenge-and-how-we%e2%80%99re-trying-to-meet-it,http://dfid.blog.gov.uk/2008/10/the-afghanistan-challenge-and-how-we%e2%80%99re-trying-to-meet-it,301
